Regret,Relative Regret,Accuracy,Optimal
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.4,0.02777777851363761,0.9861111111111112,False
-0.0,-0.0,0.9861111111111112,True
0.4,0.009708737684291771,0.9722222222222222,False
0.4,0.026315789803903856,0.9861111111111112,False
0.4,0.007393715550497498,0.9583333333333334,False
6.8,0.15740740462749261,0.8819444444444444,False
0.0,0.0,0.9861111111111112,True
0.4,0.0132450327779749,0.9861111111111112,False
0.4,0.00883002222376981,0.8680555555555556,False
-0.0,-0.0,0.9861111111111112,True
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.4,0.010554089284847964,0.9583333333333334,False
2.5,0.09025270509540255,0.875,False
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,0.9722222222222222,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,0.9236111111111112,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.8,0.02564102501402085,0.9375,False
0.4,0.011976047357065927,0.9305555555555556,False
-0.0,-0.0,0.9861111111111112,True
-0.0,-0.0,0.9861111111111112,True
1.2,0.041958041398401306,0.9444444444444444,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.8263888888888888,True
0.0,0.0,1.0,True
1.2,0.03846153752103127,0.9513888888888888,False
0.8,0.06666666666666667,0.8472222222222222,False
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,0.8680555555555556,True
0.4,0.013377926592082744,0.8888888888888888,False
0.4,0.016666666666666666,0.875,False
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
1.6,0.1025641000560834,0.8402777777777778,False
-0.0,-0.0,1.0,True
1.2,0.027522936743042858,0.9236111111111112,False
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,0.9652777777777778,True
0.4,0.014598540349229971,0.9444444444444444,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,0.9305555555555556,True
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,0.8819444444444444,True
-0.0,-0.0,0.9861111111111112,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9236111111111112,True
-0.0,-0.0,0.9513888888888888,True
0.4,0.029411763880904596,0.9444444444444444,False
3.6,0.18367346581296598,0.9027777777777778,False
0.8,0.04878048893952926,0.9305555555555556,False
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9444444444444444,True
0.8,0.03846153987229934,0.9513888888888888,False
0.0,0.0,0.9027777777777778,True
0.8,0.015717091866750906,0.9513888888888888,False
0.0,0.0,1.0,True
0.5,0.01126126087424954,0.8680555555555556,False
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9722222222222222,True
0.0,0.0,0.9722222222222222,True
0.0,0.0,0.9097222222222222,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9027777777777778,True
0.0,0.0,1.0,True
0.4,0.009302325581395349,0.9861111111111112,False
0.0,0.0,0.9444444444444444,True
0.4,0.014285714285714287,0.9166666666666666,False
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.4,0.03225806550850609,0.9861111111111112,False
0.0,0.0,0.9444444444444444,True
0.8,0.017857143161248194,0.8680555555555556,False
0.0,0.0,0.9722222222222222,True
0.0,0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
0.8,0.014814814814814815,0.8680555555555556,False
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,0.9444444444444444,True
-0.0,-0.0,0.9513888888888888,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,0.9166666666666666,True
0.4,0.012195122234882314,0.9722222222222222,False
-0.0,-0.0,0.9861111111111112,True
0.4,0.011396011891422626,0.8402777777777778,False
0.0,0.0,0.9027777777777778,True
0.0,0.0,1.0,True
0.0,0.0,0.9305555555555556,True
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,0.9722222222222222,True
1.2,0.049999999999999996,0.9444444444444444,False
0.0,0.0,1.0,True
0.8,0.05555555702727522,0.9513888888888888,False
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.4,0.021739130885479366,0.9722222222222222,False
0.0,0.0,1.0,True
0.8,0.045454544469344736,0.9583333333333334,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9444444444444444,True
0.0,0.0,1.0,True
0.4,0.022727272234672368,0.9722222222222222,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9583333333333334,True
-0.0,-0.0,1.0,True
0.4,0.008130081174740657,0.9027777777777778,False
0.0,0.0,0.9375,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,0.9583333333333334,True
1.6,0.07111111111111111,0.9027777777777778,False
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9375,True
8.0,0.37037036382939437,0.9583333333333334,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.4,0.029411763880904596,0.9305555555555556,False
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
2.1,0.11864406268258552,0.9236111111111112,False
-0.0,-0.0,0.9861111111111112,True
0.4,0.0132450327779749,0.8263888888888888,False
